branch_count,cache_enabled,cache_entries,cache_hit_rate,cache_lookups,cache_max_branch_budget,cache_useful_hits,cart_upperbound,command,config,dataset,error,expansions,is_perfect,lowerbound,memory_usage_bytes,n_classes,n_examples,n_features,repetition,runtime_seconds,solver_status,status,stderr,stdout,strategy,tree_size,upperbound,baseline_runtime_seconds,baseline_expansions,baseline_memory_usage_bytes,runtime_ratio_to_no_cache,expansion_ratio_to_no_cache,memory_ratio_to_no_cache
2,True,1,0.0,45,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'true', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-enabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,0,0.028346061997581273,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:41:24Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {Pair, ClassCount, OneOff, Improvement}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: Some(3), data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 45 lookups (0.0%), 1 entries
[2026-06-16T20:41:24Z INFO  codt_cli] Read time (s): 0.000086501
[2026-06-16T20:41:24Z INFO  codt_cli] Solve time (s): 0.025578856
[2026-06-16T20:41:24Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:41:24Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:41:24Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.02958996602683328,31,849346,0.9579619649402777,1.0,1.0
2,False,0,0.0,0,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'false', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-disabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,0,0.02958996602683328,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:41:24Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {OneOff, Pair, ClassCount, Improvement}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: None, data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 0 lookups (0.0%), 0 entries
[2026-06-16T20:41:24Z INFO  codt_cli] Read time (s): 0.0001058
[2026-06-16T20:41:24Z INFO  codt_cli] Solve time (s): 0.026455058
[2026-06-16T20:41:24Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:41:24Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:41:24Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.02958996602683328,31,849346,1.0,1.0,1.0
2,False,0,0.0,0,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'false', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-disabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,1,0.029332264995900914,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:42:42Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {Improvement, OneOff, Pair, ClassCount}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: None, data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 0 lookups (0.0%), 0 entries
[2026-06-16T20:42:42Z INFO  codt_cli] Read time (s): 0.0000838
[2026-06-16T20:42:42Z INFO  codt_cli] Solve time (s): 0.025761157
[2026-06-16T20:42:42Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:42:42Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:42:42Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.029332264995900914,31,849346,1.0,1.0,1.0
2,True,1,0.0,45,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'true', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-enabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,1,0.031028668017825112,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:42:42Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {ClassCount, Improvement, OneOff, Pair}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: Some(3), data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 45 lookups (0.0%), 1 entries
[2026-06-16T20:42:42Z INFO  codt_cli] Read time (s): 0.0001045
[2026-06-16T20:42:42Z INFO  codt_cli] Solve time (s): 0.027990962
[2026-06-16T20:42:42Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:42:42Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:42:42Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.029332264995900914,31,849346,1.0578340275516147,1.0,1.0
2,True,1,0.0,45,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'true', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-enabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,2,0.029353965015616268,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:42:42Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {OneOff, Improvement, ClassCount, Pair}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: Some(3), data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 45 lookups (0.0%), 1 entries
[2026-06-16T20:42:42Z INFO  codt_cli] Read time (s): 0.000187601
[2026-06-16T20:42:42Z INFO  codt_cli] Solve time (s): 0.025903857
[2026-06-16T20:42:42Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:42:42Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:42:42Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.031539269984932616,31,849346,0.9307116185517185,1.0,1.0
2,False,0,0.0,0,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'false', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-disabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,2,0.031539269984932616,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:42:42Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {OneOff, Pair, Improvement, ClassCount}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: None, data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 0 lookups (0.0%), 0 entries
[2026-06-16T20:42:42Z INFO  codt_cli] Read time (s): 0.0000846
[2026-06-16T20:42:42Z INFO  codt_cli] Solve time (s): 0.028584963
[2026-06-16T20:42:42Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:42:42Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:42:42Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.031539269984932616,31,849346,1.0,1.0,1.0
2,False,0,0.0,0,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'false', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-disabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,3,0.03126806899672374,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:42:42Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {Pair, ClassCount, OneOff, Improvement}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: None, data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 0 lookups (0.0%), 0 entries
[2026-06-16T20:42:42Z INFO  codt_cli] Read time (s): 0.0001075
[2026-06-16T20:42:42Z INFO  codt_cli] Solve time (s): 0.028070162
[2026-06-16T20:42:42Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:42:42Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:42:42Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.03126806899672374,31,849346,1.0,1.0,1.0
2,True,1,0.0,45,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'true', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-enabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,3,0.032407271006377414,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:42:42Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {Improvement, OneOff, ClassCount, Pair}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: Some(3), data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 45 lookups (0.0%), 1 entries
[2026-06-16T20:42:42Z INFO  codt_cli] Read time (s): 0.000088101
[2026-06-16T20:42:42Z INFO  codt_cli] Solve time (s): 0.028973264
[2026-06-16T20:42:42Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:42:42Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:42:42Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.03126806899672374,31,849346,1.0364333982304132,1.0,1.0
2,True,1,0.0,45,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'true', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-enabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,4,0.028108063008403406,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:42:42Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {ClassCount, OneOff, Pair, Improvement}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: Some(3), data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 45 lookups (0.0%), 1 entries
[2026-06-16T20:42:42Z INFO  codt_cli] Read time (s): 0.0000861
[2026-06-16T20:42:42Z INFO  codt_cli] Solve time (s): 0.025242856
[2026-06-16T20:42:42Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:42:42Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:42:42Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.029730965005001053,31,849346,0.9454137463642819,1.0,1.0
2,False,0,0.0,0,3,0,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/analcatdata_election2000.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'false', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-disabled,analcatdata_election2000,,31,True,"class-count,improvement,pair,one-off",849346,2,67,14,4,0.029730965005001053,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:42:42Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {OneOff, Pair, Improvement, ClassCount}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: None, data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 2)
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 2), upper (primary: 0, secondary: 2), best (primary: 0, secondary: 2), complete true
[2026-06-16T20:42:42Z INFO  codt::search::solver_impl] Solution cache: 0 useful hits / 0 lookups (0.0%), 0 entries
[2026-06-16T20:42:42Z INFO  codt_cli] Read time (s): 0.000085801
[2026-06-16T20:42:42Z INFO  codt_cli] Solve time (s): 0.026794759
[2026-06-16T20:42:42Z INFO  codt_cli] Max memory usage (MB): 0.81
[2026-06-16T20:42:42Z INFO  codt_cli] Graph expansions: 31
[2026-06-16T20:42:42Z INFO  codt_cli] Tree: [11<=40989.50:[2<=308.00:1,0],0]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 2. Accuracy: 100%.
",and-or-dfs-prio,5,for-remaining-interval,0.029730965005001053,31,849346,1.0,1.0,1.0
5,True,2,0.0,45129,3,1,true,"['/home/thoams/Documents/TUDelft/thesis/codt/target/release/codt-cli', '--file', 'data/openml/sampled/breast-w.txt', '--strategy', 'and-or-dfs-prio', '--lowerbound', 'class-count', 'improvement', 'pair', 'one-off', '--upperbound', 'for-remaining-interval', '--cart-upperbound', 'true', '--cart-upper-bound-patience', '5', '--cache', 'true', '--cache-max-branch-budget', '3', '--data-reduction', 'true', '--memory-limit', '4294967296', '--timeout', '600']",cache-enabled,breast-w,,20429,True,"class-count,improvement,pair,one-off",1048869601,2,100,9,0,1.7173680879932363,perfect-tree-found,perfect-tree-found,"[2026-06-16T20:41:24Z INFO  codt_cli] Starting solve with options:
    SolverOptions { lb_strategy: {Pair, ClassCount, Improvement, OneOff}, ub_strategy: ForRemainingInterval, cart_ub: true, cart_ub_patience: 5, cache_max_branch_budget: Some(3), data_reduction: true, track_intermediates: false, timeout: Some(600s), memory_limit: Some(4294967296) }
    
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] One off witnesses: 0
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Pair lower bound: (primary: 0, secondary: 4)
[2026-06-16T20:41:24Z INFO  codt::search::solver_impl] Root lower bound after pair lower bound: (primary: 0, secondary: 4)
[2026-06-16T20:41:25Z INFO  codt::search::solver_impl] Final root bounds: lower (primary: 0, secondary: 5), upper (primary: 0, secondary: 5), best (primary: 0, secondary: 5), complete true
[2026-06-16T20:41:25Z INFO  codt::search::solver_impl] Solution cache: 1 useful hits / 45129 lookups (0.0%), 2 entries
[2026-06-16T20:41:25Z INFO  codt_cli] Read time (s): 0.000061001
[2026-06-16T20:41:25Z INFO  codt_cli] Solve time (s): 1.659734661
[2026-06-16T20:41:25Z INFO  codt_cli] Max memory usage (MB): 1000.28
[2026-06-16T20:41:25Z INFO  codt_cli] Graph expansions: 20429
[2026-06-16T20:41:25Z INFO  codt_cli] Tree: [4<=7.50:[0<=6.50:[3<=1.50:[4<=3.50:0,1],[7<=2.50:0,1]],1],1]
","Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2781812
Academic license 2781812 - for non-commercial use only - registered to tt___@tudelft.nl
Misclassifications: 0. Branch nodes: 5. Accuracy: 100%.
",and-or-dfs-prio,11,for-remaining-interval,1.3457547689904459,20429,1048869601,1.276137471377171,1.0,1.0
